trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,stop_headsign,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_desc,agency_name,agency_url,agency_timezone,agency_lang,agency_phone,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
252095166,14:39:30,14:39:30,de:12063:900210655::1,12,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3166.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_maurice-ravel-str.",bushalt_triftstraße_hinter_maurice-ravel-straße,52.547716,13.047992,0,,0,,"5350_dallgow-döberitz,_maurice-ravel-str.",9.0
252095166,14:41:30,14:41:30,de:12063:900210656::1,13,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3166.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"neu-rohrbeck,_ahornstr.",bushalt_ahornstraße_hinter_rohrbecker_damm,52.552464,13.043269,0,,0,,"5350_neu-rohrbeck,_ahornstr.",4.0
252095176,9:30:00,9:30:00,de:12063:900210007::1,0,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhof",bushalt_bahnhofstraße_vor_wilhelmstraße_position_1,52.543223,13.058077,0,,1,,"5350_dallgow-döberitz,_bahnhof",9.0
252095176,9:31:00,9:31:00,de:12063:900210639::2,1,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr./wilmsstr.",bushalt_bahnhofstraße_vor_wilmsstraße,52.542676,13.061986,0,,0,,"5350_dallgow-döberitz,_bahnhofstr./wilmsstr.",9.0
252095176,9:32:00,9:32:00,de:12063:900210648::1,2,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_goetheplatz",bushalt_goetheplatz_hinter_wilmsstraße,52.545887,13.064112,0,,0,,"5350_dallgow-döberitz,_goetheplatz",9.0
252095176,9:33:00,9:33:00,de:12063:210704::1,3,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_raabestr./schillerstr.",bushalt_schillerstraße_vor_raabestraße,52.546718,13.069723,0,,0,,"5350_dallgow-döberitz,_raabestr./schillerstr.",9.0
252095176,9:33:30,9:33:30,de:12063:210705::1,4,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_lindhorstplatz",bushalt_kleiststraße_hinter_lindhorstplatz,52.548096,13.072311,0,,0,,"5350_dallgow-döberitz,_lindhorstplatz",9.0
252095176,9:34:00,9:34:00,de:12063:900210706::1,5,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_raabestr./kleiststr.",bushalt_kleiststraße_vor_raabestraße,52.549508,13.070876,0,,0,,"5350_dallgow-döberitz,_raabestr./kleiststr.",9.0
252095176,9:34:30,9:34:30,de:12063:900210640::3,6,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_fontanestr.",bushalt_kleiststraße_hinter_fontanestraße,52.549218,13.067339,0,,0,,"5350_dallgow-döberitz,_fontanestr.",9.0
252095176,9:35:00,9:35:00,de:12063:900210699::1,7,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kleiststr.",bushalt_kleiststraße_hinter_fontanestraße,52.54949,13.065249,0,,0,,"5350_dallgow-döberitz,_kleiststr.",9.0
252095176,9:35:30,9:35:30,de:12063:900210637::3,8,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_finkenkruger_str.",bushalt_lessingstraße_vor_wilmsstraße,52.54859,13.06098,0,,0,,"5350_dallgow-döberitz,_finkenkruger_str.",9.0
252095176,9:36:30,9:36:30,de:12063:900210652::1,9,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_feuerwehr",bushalt_triftstraße_hinter_am_graben,52.547163,13.056584,0,,0,,"5350_dallgow-döberitz,_feuerwehr",9.0
252095176,9:37:30,9:37:30,de:12063:900210653::1,10,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_johannes-brahms-str.",bushalt_triftstraße_vor_johannes-brahms-straße,52.547527,13.051022,0,,0,,"5350_dallgow-döberitz,_johannes-brahms-str.",9.0
252095176,9:38:30,9:38:30,de:12063:900210654::1,11,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_franz-liszt-str.",bushalt_maurice-ravel-straße_vor_franz-liszt-straße,52.550197,13.04834,0,,0,,"5350_dallgow-döberitz,_franz-liszt-str.",9.0
252095176,9:39:30,9:39:30,de:12063:900210655::1,12,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_maurice-ravel-str.",bushalt_triftstraße_hinter_maurice-ravel-straße,52.547716,13.047992,0,,0,,"5350_dallgow-döberitz,_maurice-ravel-str.",9.0
252095176,9:41:30,9:41:30,de:12063:900210656::1,13,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3167.0,3377,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"neu-rohrbeck,_ahornstr.",bushalt_ahornstraße_hinter_rohrbecker_damm,52.552464,13.043269,0,,0,,"5350_neu-rohrbeck,_ahornstr.",4.0
252095191,8:30:00,8:30:00,de:12063:900210007::1,0,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhof",bushalt_bahnhofstraße_vor_wilhelmstraße_position_1,52.543223,13.058077,0,,1,,"5350_dallgow-döberitz,_bahnhof",9.0
252095191,8:31:00,8:31:00,de:12063:900210639::2,1,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr./wilmsstr.",bushalt_bahnhofstraße_vor_wilmsstraße,52.542676,13.061986,0,,0,,"5350_dallgow-döberitz,_bahnhofstr./wilmsstr.",9.0
252095191,8:33:00,8:33:00,de:12063:900210652::1,2,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_feuerwehr",bushalt_triftstraße_hinter_am_graben,52.547163,13.056584,0,,0,,"5350_dallgow-döberitz,_feuerwehr",9.0
252095191,8:34:00,8:34:00,de:12063:900210653::1,3,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_johannes-brahms-str.",bushalt_triftstraße_vor_johannes-brahms-straße,52.547527,13.051022,0,,0,,"5350_dallgow-döberitz,_johannes-brahms-str.",9.0
252095191,8:35:00,8:35:00,de:12063:900210654::1,4,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_franz-liszt-str.",bushalt_maurice-ravel-straße_vor_franz-liszt-straße,52.550197,13.04834,0,,0,,"5350_dallgow-döberitz,_franz-liszt-str.",9.0
252095191,8:36:00,8:36:00,de:12063:900210655::1,5,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_maurice-ravel-str.",bushalt_triftstraße_hinter_maurice-ravel-straße,52.547716,13.047992,0,,0,,"5350_dallgow-döberitz,_maurice-ravel-str.",9.0
252095191,8:38:00,8:38:00,de:12063:900210656::1,6,0,0,,16709_3,1131,"neu-rohrbeck,_ahornstr.",,1,3168.0,3375,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"neu-rohrbeck,_ahornstr.",bushalt_ahornstraße_hinter_rohrbecker_damm,52.552464,13.043269,0,,0,,"5350_neu-rohrbeck,_ahornstr.",4.0
261845736,10:08:30,10:08:30,de:12063:900210641::2,0,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_havelpark",bushalt_havelpark_richtung_nordost_position_1,52.531308,13.084219,0,,0,,"5350_dallgow-döberitz,_havelpark",9.0
261845736,10:11:30,10:11:30,de:12063:900210638::2,1,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kirche",bushalt_seegefelder_straße_hinter_potsdamer_straße,52.535615,13.083322,0,,0,,"5350_dallgow-döberitz,_kirche",9.0
261845736,10:13:00,10:13:00,de:12063:900210681::2,2,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_am_reitplatz",bushalt_bahnhofstraße_hinter_am_reitplatz,52.536899,13.076238,0,,0,,"5350_dallgow-döberitz,_am_reitplatz",9.0
261845736,10:14:00,10:14:00,de:12063:900210678::2,3,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr.",bushalt_bahnhofstraße_vor_am_langhaus,52.538722,13.073254,0,,0,,"5350_dallgow-döberitz,_bahnhofstr.",9.0
261845736,10:14:30,10:14:30,de:12063:900210709::2,4,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_am_langhaus",bushalt_bahnhofstraße_vor_am_langhaus,52.540989,13.068948,0,,0,,"5350_dallgow-döberitz,_am_langhaus",4.0
261845736,10:15:30,10:15:30,de:12063:900210685::2,5,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kastanienstr.",bushalt_germanenstraße_hinter_kastanienstraße,52.540116,13.066863,0,,0,,"5350_dallgow-döberitz,_kastanienstr.",9.0
261845736,10:16:30,10:16:30,de:12063:900210667::1,6,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kurmarkstr.",bushalt_germanenstraße_hinter_parkstraße,52.537792,13.065353,0,,0,,"5350_dallgow-döberitz,_kurmarkstr.",9.0
261845736,10:17:30,10:17:30,de:12063:900210663::1,7,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_dallgower_tor",bushalt_hamburger_chaussee_hinter_gartenstraße,52.534627,13.061196,0,,0,,"5350_dallgow-döberitz,_dallgower_tor",9.0
261845736,10:19:30,10:19:30,de:12063:900210662::1,8,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_sperlingshof",bushalt_sperlingshof_in_richtung_osten,52.532985,13.053356,0,,0,,"5350_dallgow-döberitz,_sperlingshof",9.0
261845736,10:23:30,10:23:30,de:12063:900210663::2,9,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_dallgower_tor",bushalt_hamburger_chaussee_hinter_wilmsstraße,52.534583,13.060973,0,,0,,"5350_dallgow-döberitz,_dallgower_tor",9.0
261845736,10:25:00,10:25:00,de:12063:900210632::2,10,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_gemeindeamt",bushalt_wilmsstraße_vor_parkstraße,52.540173,13.061423,0,,0,,"5350_dallgow-döberitz,_gemeindeamt",9.0
261845736,10:26:00,10:26:00,de:12063:900210639::1,11,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr./wilmsstr.",bushalt_bahnhofstraße_hinter_wilmsstraße,52.542729,13.062023,0,,0,,"5350_dallgow-döberitz,_bahnhofstr./wilmsstr.",9.0
261845736,10:27:30,10:30:00,de:12063:900210007::1,12,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhof",bushalt_bahnhofstraße_vor_wilhelmstraße_position_1,52.543223,13.058077,0,,1,,"5350_dallgow-döberitz,_bahnhof",9.0
261845736,10:31:00,10:31:00,de:12063:900210639::2,13,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr./wilmsstr.",bushalt_bahnhofstraße_vor_wilmsstraße,52.542676,13.061986,0,,0,,"5350_dallgow-döberitz,_bahnhofstr./wilmsstr.",9.0
261845736,10:32:00,10:32:00,de:12063:900210648::1,14,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_goetheplatz",bushalt_goetheplatz_hinter_wilmsstraße,52.545887,13.064112,0,,0,,"5350_dallgow-döberitz,_goetheplatz",9.0
261845736,10:33:00,10:33:00,de:12063:210704::1,15,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_raabestr./schillerstr.",bushalt_schillerstraße_vor_raabestraße,52.546718,13.069723,0,,0,,"5350_dallgow-döberitz,_raabestr./schillerstr.",9.0
261845736,10:33:30,10:33:30,de:12063:210705::1,16,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_lindhorstplatz",bushalt_kleiststraße_hinter_lindhorstplatz,52.548096,13.072311,0,,0,,"5350_dallgow-döberitz,_lindhorstplatz",9.0
261845736,10:34:00,10:34:00,de:12063:900210706::1,17,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_raabestr./kleiststr.",bushalt_kleiststraße_vor_raabestraße,52.549508,13.070876,0,,0,,"5350_dallgow-döberitz,_raabestr./kleiststr.",9.0
261845736,10:34:30,10:34:30,de:12063:900210640::3,18,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_fontanestr.",bushalt_kleiststraße_hinter_fontanestraße,52.549218,13.067339,0,,0,,"5350_dallgow-döberitz,_fontanestr.",9.0
261845736,10:35:00,10:35:00,de:12063:900210699::1,19,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kleiststr.",bushalt_kleiststraße_hinter_fontanestraße,52.54949,13.065249,0,,0,,"5350_dallgow-döberitz,_kleiststr.",9.0
261845736,10:35:30,10:35:30,de:12063:900210637::3,20,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_finkenkruger_str.",bushalt_lessingstraße_vor_wilmsstraße,52.54859,13.06098,0,,0,,"5350_dallgow-döberitz,_finkenkruger_str.",9.0
261845736,10:36:30,10:36:30,de:12063:900210652::1,21,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_feuerwehr",bushalt_triftstraße_hinter_am_graben,52.547163,13.056584,0,,0,,"5350_dallgow-döberitz,_feuerwehr",9.0
261845736,10:37:30,10:37:30,de:12063:900210653::1,22,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_johannes-brahms-str.",bushalt_triftstraße_vor_johannes-brahms-straße,52.547527,13.051022,0,,0,,"5350_dallgow-döberitz,_johannes-brahms-str.",9.0
261845736,10:38:30,10:38:30,de:12063:900210654::1,23,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_franz-liszt-str.",bushalt_maurice-ravel-straße_vor_franz-liszt-straße,52.550197,13.04834,0,,0,,"5350_dallgow-döberitz,_franz-liszt-str.",9.0
261845736,10:39:30,10:39:30,de:12063:900210655::1,24,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_maurice-ravel-str.",bushalt_triftstraße_hinter_maurice-ravel-straße,52.547716,13.047992,0,,0,,"5350_dallgow-döberitz,_maurice-ravel-str.",9.0
261845736,10:41:30,10:41:30,de:12063:900210656::1,25,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5461.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"neu-rohrbeck,_ahornstr.",bushalt_ahornstraße_hinter_rohrbecker_damm,52.552464,13.043269,0,,0,,"5350_neu-rohrbeck,_ahornstr.",4.0
261845737,16:08:30,16:08:30,de:12063:900210641::2,0,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_havelpark",bushalt_havelpark_richtung_nordost_position_1,52.531308,13.084219,0,,0,,"5350_dallgow-döberitz,_havelpark",9.0
261845737,16:11:30,16:11:30,de:12063:900210638::2,1,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kirche",bushalt_seegefelder_straße_hinter_potsdamer_straße,52.535615,13.083322,0,,0,,"5350_dallgow-döberitz,_kirche",9.0
261845737,16:13:00,16:13:00,de:12063:900210681::2,2,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_am_reitplatz",bushalt_bahnhofstraße_hinter_am_reitplatz,52.536899,13.076238,0,,0,,"5350_dallgow-döberitz,_am_reitplatz",9.0
261845737,16:14:00,16:14:00,de:12063:900210678::2,3,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr.",bushalt_bahnhofstraße_vor_am_langhaus,52.538722,13.073254,0,,0,,"5350_dallgow-döberitz,_bahnhofstr.",9.0
261845737,16:14:30,16:14:30,de:12063:900210709::2,4,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_am_langhaus",bushalt_bahnhofstraße_vor_am_langhaus,52.540989,13.068948,0,,0,,"5350_dallgow-döberitz,_am_langhaus",4.0
261845737,16:15:30,16:15:30,de:12063:900210685::2,5,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kastanienstr.",bushalt_germanenstraße_hinter_kastanienstraße,52.540116,13.066863,0,,0,,"5350_dallgow-döberitz,_kastanienstr.",9.0
261845737,16:16:30,16:16:30,de:12063:900210667::1,6,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_kurmarkstr.",bushalt_germanenstraße_hinter_parkstraße,52.537792,13.065353,0,,0,,"5350_dallgow-döberitz,_kurmarkstr.",9.0
261845737,16:17:30,16:17:30,de:12063:900210663::1,7,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_dallgower_tor",bushalt_hamburger_chaussee_hinter_gartenstraße,52.534627,13.061196,0,,0,,"5350_dallgow-döberitz,_dallgower_tor",9.0
261845737,16:19:30,16:19:30,de:12063:900210662::1,8,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_sperlingshof",bushalt_sperlingshof_in_richtung_osten,52.532985,13.053356,0,,0,,"5350_dallgow-döberitz,_sperlingshof",9.0
261845737,16:23:30,16:23:30,de:12063:900210663::2,9,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_dallgower_tor",bushalt_hamburger_chaussee_hinter_wilmsstraße,52.534583,13.060973,0,,0,,"5350_dallgow-döberitz,_dallgower_tor",9.0
261845737,16:25:00,16:25:00,de:12063:900210632::2,10,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_gemeindeamt",bushalt_wilmsstraße_vor_parkstraße,52.540173,13.061423,0,,0,,"5350_dallgow-döberitz,_gemeindeamt",9.0
261845737,16:26:00,16:26:00,de:12063:900210639::1,11,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhofstr./wilmsstr.",bushalt_bahnhofstraße_hinter_wilmsstraße,52.542729,13.062023,0,,0,,"5350_dallgow-döberitz,_bahnhofstr./wilmsstr.",9.0
261845737,16:27:30,16:30:00,de:12063:900210007::1,12,0,0,,16709_3,822,"neu-rohrbeck,_ahornstr.",,1,5462.0,3378,0,0,92,670,,bus,,,,havelbus_verkehrsgesellschaft_mbh,http://www.havelbus.de,europe/berlin,de,,,"dallgow-döberitz,_bahnhof",bushalt_bahnhofstraße_vor_wilhelmstraße_position_1,52.543223,13.058077,0,,1,,"5350_dallgow-döberitz,_bahnhof",9.0
