stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
de:12063:900220345::2,,"seeburg,_mühlenweg/gemeindeamt",bushalt_dallgower_chaussee_vor_alte_dorfstraße,52.509693,13.119511,0,,0,,"5450_seeburg,_mühlenweg/gemeindeamt",4.0
de:12063:900220801::1,,"seeburg,_havellandhalle",bushalt_alte_dorfstraße_vor_an_den_kiefern,52.509686,13.129695,0,,0,,"5450_seeburg,_havellandhalle",4.0
de:12063:900220801::2,,"seeburg,_havellandhalle",bushalt_alte_dorfstraße_hinter_an_den_kiefern,52.509702,13.130166,0,,0,,"5450_seeburg,_havellandhalle",4.0
de:12063:900210571::1,,"neufalkenrehde,_dorf",bushalt_ketziner_straße_hinter_lindenweg,52.494583,12.891359,0,,0,,"5548_neufalkenrehde,_dorf",4.0
de:12063:900210571::2,,"neufalkenrehde,_dorf",bushalt_ketziner_straße_hinter_paretzer_weg,52.494783,12.892474,0,,0,,"5548_neufalkenrehde,_dorf",4.0
de:12063:900210552::1,,"paretz,_kindergarten",bushalt_parkring_hinter_kindergarten,52.46955,12.874725,0,,0,,"5647_paretz,_kindergarten",4.0
de:12063:900210553::1,,"paretz,_schloss",bushalt_parkring_hinter_schloss,52.469292,12.877413,0,,0,,"5647_paretz,_schloss",4.0
de:12063:900210550::1,,"paretz,_knoblaucher_str.",bushalt_parkring_hinter_knoblaucher_straße,52.471032,12.873358,0,,0,,"5647_paretz,_knoblaucher_str.",4.0
de:12063:900210550::2,,"paretz,_knoblaucher_str.",bushalt_parkring_vor_knoblaucher_straße,52.470972,12.873362,0,,0,,"5647_paretz,_knoblaucher_str.",4.0
de:12063:900210525::1,,"ketzin_(havel),_havelweg",bushalt_brandenburger_chaussee_vor_tremmener_landstraße,52.48829,12.811674,0,,0,,"5647_ketzin_(havel),_havelweg",9.0
de:12063:900210525::2,,"ketzin_(havel),_havelweg",bushalt_brandenburger_chaussee_hinter_tremmener_landstraße,52.488356,12.813808,0,,0,,"5647_ketzin_(havel),_havelweg",9.0
de:12063:900210524::1,,"zachow,_abzweig_tremmen",bushalt_brandenburger_chaussee_vor_tremmener_landstraße,52.485836,12.79207,0,,0,,"5546_zachow,_abzweig_tremmen",4.0
de:12063:900210524::2,,"zachow,_abzweig_tremmen",bushalt_brandenburger_chaussee_hinter_tremmener_landstraße,52.485815,12.792176,0,,0,,"5546_zachow,_abzweig_tremmen",4.0
de:12063:900210518::1,,vorketzin,bushalt_vorketzin_richtung_süden,52.505299,12.849578,0,,0,,5547_vorketzin,4.0
de:12063:900210518::2,,vorketzin,bushalt_vorketzin_richtung_norden,52.505385,12.849726,0,,0,,5547_vorketzin,4.0
de:12063:900210160::1,,"schönwalde_(hvl),_kurmärkische_str.",bushalt_straße_der_jugend_hinter_kurmärkische_straße,52.597886,13.104874,0,,0,,"5351_schönwalde_(hvl),_kurmärkische_str.",4.0
de:12063:900210160::2,,"schönwalde_(hvl),_kurmärkische_str.",bushalt_straße_der_jugend_vor_brandenburgische_straße,52.597854,13.103968,0,,0,,"5351_schönwalde_(hvl),_kurmärkische_str.",4.0
de:12063:900210161::1,,"schönwalde_(hvl),_großer_stern",bushalt_straße_der_jugend_vor_strandallee,52.598863,13.117469,0,,0,,"5351_schönwalde_(hvl),_großer_stern",4.0
de:12063:900210161::2,,"schönwalde_(hvl),_großer_stern",bushalt_straße_der_jugend_hinter_strandallee,52.598857,13.11681,0,,0,,"5351_schönwalde_(hvl),_großer_stern",4.0
de:12063:900210162::1,,"schönwalde_(hvl),_kurt-tucholsky-str.",bushalt_straße_der_jugend_hinter_kurt-tucholsky-straße,52.599621,13.127126,0,,0,,"5351_schönwalde_(hvl),_kurt-tucholsky-str.",4.0
de:12063:900210162::2,,"schönwalde_(hvl),_kurt-tucholsky-str.",bushalt_straße_der_jugend_vor_burgunderweg,52.599635,13.126854,0,,0,,"5351_schönwalde_(hvl),_kurt-tucholsky-str.",4.0
de:12063:900210164::1,,"schönwalde_(hvl),_schwanenkrug",bushalt_berliner_allee_vor_lindenallee,52.60022,13.139474,0,,0,,"5351_schönwalde_(hvl),_schwanenkrug",4.0
de:12063:900210164::2,,"schönwalde_(hvl),_schwanenkrug",bushalt_berliner_allee_hinter_lindenallee,52.600379,13.13909,0,,0,,"5351_schönwalde_(hvl),_schwanenkrug",4.0
de:12063:900210163::1,,"schönwalde_(hvl),_eichenallee",bushalt_berliner_allee_hinter_eichenallee,52.596903,13.147579,0,,0,,"5351_schönwalde_(hvl),_eichenallee",4.0
de:12063:900210163::2,,"schönwalde_(hvl),_eichenallee",bushalt_berliner_allee_vor_eichenallee,52.597318,13.146962,0,,0,,"5351_schönwalde_(hvl),_eichenallee",4.0
de:12063:900210163::3,,"schönwalde_(hvl),_eichenallee",bushalt_eichenallee_vor_kiefernallee,52.597142,13.14472,0,,0,,"5351_schönwalde_(hvl),_eichenallee",4.0
de:12063:900210173::1,,"schönwalde_(hvl),_pausiner_str.",bushalt_falkenseer_straße_hinter_normannenweg,52.602241,13.107223,0,,0,,"5351_schönwalde_(hvl),_pausiner_str.",4.0
de:12063:900210173::2,,"schönwalde_(hvl),_pausiner_str.",bushalt_falkenseer_straße_vor_normannenweg,52.602404,13.107687,0,,0,,"5351_schönwalde_(hvl),_pausiner_str.",4.0
de:12063:900210172::1,,"schönwalde_(hvl),_cheruskerweg",bushalt_falkenseer_straße_hinter_cheruskerweg,52.606281,13.118772,0,,0,,"5351_schönwalde_(hvl),_cheruskerweg",4.0
de:12063:900210172::2,,"schönwalde_(hvl),_cheruskerweg",bushalt_falkenseer_straße_vor_cheruskerweg,52.606286,13.118998,0,,0,,"5351_schönwalde_(hvl),_cheruskerweg",4.0
de:12063:900210175::1,,"schönwalde_(hvl),_sebastian-bach-str.",bushalt_straße_der_jugend_vor_schulstraße,52.600015,13.132272,0,,0,,"5351_schönwalde_(hvl),_sebastian-bach-str.",4.0
de:12063:900210175::2,,"schönwalde_(hvl),_sebastian-bach-str.",bushalt_straße_der_jugend_vor_richard-dehmel-straße,52.600118,13.132972,0,,0,,"5351_schönwalde_(hvl),_sebastian-bach-str.",4.0
de:12063:900210169::1,,"schönwalde_(hvl),_schule",bushalt_sachsenweg_in_der_wendeschleife_position_1,52.601617,13.13203,0,,0,,"5351_schönwalde_(hvl),_schule",4.0
de:12063:900210169::2,,"schönwalde_(hvl),_schule",bushalt_sachsenweg_in_der_wendeschleife_position_2,52.601639,13.13204,0,,0,,"5351_schönwalde_(hvl),_schule",4.0
de:12063:900210165::1,,"schönwalde_(hvl),_friedhof",bushalt_fehrbelliner_straße_vor_burgunderweg,52.604861,13.129181,0,,0,,"5351_schönwalde_(hvl),_friedhof",4.0
de:12063:900210165::2,,"schönwalde_(hvl),_friedhof",bushalt_fehrbelliner_straße_hinter_burgunderweg,52.605043,13.128536,0,,0,,"5351_schönwalde_(hvl),_friedhof",4.0
de:12063:900210166::1,,"schönwalde_(hvl),_keltenweg",bushalt_fehrbelliner_straße_vor_falkenseer_straße,52.607553,13.12143,0,,0,,"5351_schönwalde_(hvl),_keltenweg",4.0
de:12063:900210166::2,,"schönwalde_(hvl),_keltenweg",bushalt_fehrbelliner_straße_hinter_falkenseer_straße,52.607267,13.122085,0,,0,,"5351_schönwalde_(hvl),_keltenweg",4.0
de:12063:900210168::1,,"schönwalde_(hvl),_falkenhagener_weg",bushalt_dorfstraße_richtung_norden,52.615993,13.125872,0,,0,,"5351_schönwalde_(hvl),_falkenhagener_weg",4.0
de:12063:900210168::2,,"schönwalde_(hvl),_falkenhagener_weg",bushalt_dorfstraße_richtung_süden,52.616615,13.125909,0,,0,,"5351_schönwalde_(hvl),_falkenhagener_weg",4.0
de:12063:900210167::1,,"schönwalde_(hvl),_dorf",bushalt_dorfstraße_richtung_norden,52.619073,13.126905,0,,0,,"5351_schönwalde_(hvl),_dorf",4.0
de:12063:900210167::2,,"schönwalde_(hvl),_dorf",bushalt_dorfstraße_richtung_süden,52.619001,13.126801,0,,0,,"5351_schönwalde_(hvl),_dorf",4.0
de:12063:900210170::1,,"schönwalde_(hvl),_fliegersiedlung",bushalt_bötzower_straße_vor_fliegersiedlung,52.621088,13.13488,0,,0,,"5351_schönwalde_(hvl),_fliegersiedlung",4.0
de:12063:900210170::2,,"schönwalde_(hvl),_fliegersiedlung",bushalt_bötzower_straße_hinter_fliegersiedlung,52.621031,13.134621,0,,0,,"5351_schönwalde_(hvl),_fliegersiedlung",4.0
de:12063:900210174::1,,"schönwalde_(hvl),_erlenbruch",bushalt_bötzower_landstraße_richtung_süden,52.625943,13.143875,0,,0,,"5351_schönwalde_(hvl),_erlenbruch",4.0
de:12063:900210174::2,,"schönwalde_(hvl),_erlenbruch",bushalt_bötzower_landstraße_richtung_norden,52.626562,13.144149,0,,0,,"5351_schönwalde_(hvl),_erlenbruch",4.0
de:12063:900210171::1,,"schönwalde_(hvl),_steinerne_brücke",bushalt_berliner_allee_vor_zaunkönigsteig,52.595937,13.151841,0,,0,,"5351_schönwalde_(hvl),_steinerne_brücke",4.0
de:12063:900210171::2,,"schönwalde_(hvl),_steinerne_brücke",bushalt_berliner_allee_hinter_zaunkönigsteig,52.596026,13.151299,0,,0,,"5351_schönwalde_(hvl),_steinerne_brücke",4.0
de:12063:900210616::1,,"priort,_am_obstgarten",bushalt_chaussee_vor_am_obstgarten,52.51962,12.97997,0,,0,,"5549_priort,_am_obstgarten",4.0
de:12063:900210001::1,,"priort,_bahnhof",bushalt_straße_chaussee_vor_straße_am_upstall,52.515609,12.971971,0,,0,,"5549_priort,_bahnhof",4.0
de:12063:900210599::1,,"zeestow,_dorf",bushalt_wustermarker_straße_vor_brieselanger_straße,52.571656,12.959957,0,,0,,"5449_zeestow,_dorf",4.0
de:12063:900210599::2,,"zeestow,_dorf",bushalt_wustermarker_straße_hinter_wenitzer_weg,52.571399,12.959821,0,,0,,"5449_zeestow,_dorf",4.0
de:12063:900210610::1,,wernitz,bushalt_dorfstraße_vor_ketziner_straße,52.557879,12.913794,0,,0,,5448_wernitz,4.0
de:12063:900210275::1,,"wachow,_friedhof",bushalt_brandenburger_alle_hinter_zum_friedhof,52.530275,12.755394,0,,0,,"5446_wachow,_friedhof",4.0
de:12063:900210275::2,,"wachow,_friedhof",bushalt_brandenburger_alle_vor_zum_friedhof,52.530259,12.755304,0,,0,,"5446_wachow,_friedhof",4.0
de:12063:900210277::1,,"wachow,_kirche",bushalt_leninstraße_vor_schulstraße,52.534108,12.75863,0,,0,,"5446_wachow,_kirche",4.0
de:12063:900210277::2,,"wachow,_kirche",bushalt_leninstraße_hinter_schulstraße,52.534124,12.758701,0,,0,,"5446_wachow,_kirche",4.0
de:12063:900210515::1,,"tremmen,_an_der_bleichwiese",bushalt_hauptstraße_hinter_an_den_bleichwiesen,52.531472,12.81791,0,,0,,"5547_tremmen,_an_der_bleichwiese",4.0
de:12063:900210515::2,,"tremmen,_an_der_bleichwiese",bushalt_hauptstraße_vor_an_den_bleichwiesen,52.530792,12.817756,0,,0,,"5547_tremmen,_an_der_bleichwiese",4.0
de:12063:900210516::1,,"tremmen,_abzweig_zachow",bushalt_heerstraße_vor_zachower_straße,52.528003,12.820124,0,,0,,"5547_tremmen,_abzweig_zachow",4.0
de:12063:900210516::2,,"tremmen,_abzweig_zachow",bushalt_heerstraße_hinter_zachower_straße,52.527748,12.821105,0,,0,,"5547_tremmen,_abzweig_zachow",4.0
de:12063:900210514::1,,"etzin,_abzweig_nach_tremmen",bushalt_l_86_vor_nauener_chaussee,52.529239,12.8555,0,,0,,"5547_etzin,_abzweig_nach_tremmen",4.0
de:12063:900210514::2,,"etzin,_abzweig_nach_tremmen",bushalt_l_86_hinter_nauener_chaussee,52.528912,12.85535,0,,0,,"5547_etzin,_abzweig_nach_tremmen",4.0
de:12063:900210511::1,,"neugarten,_ausbau",bushalt_l_86_richtung_südosten,52.551501,12.87006,0,,0,,"5447_neugarten,_ausbau",4.0
de:12063:900210511::2,,"neugarten,_ausbau",bushalt_l_86_richtung_nordwesten,52.551431,12.870231,0,,0,,"5447_neugarten,_ausbau",4.0
de:12063:900210027::1,,"neugarten,_dorf",bushalt_neugarten_hinter_wendeschleife,52.557491,12.868826,0,,0,,"5447_neugarten,_dorf",4.0
de:12063:900210507::1,,"markee,_markau",bushalt_markauer_hauptstraße_hinter_neuer_weg,52.571776,12.873022,0,,0,,"5447_markee,_markau",4.0
de:12063:900210507::2,,"markee,_markau",bushalt_markauer_hauptstraße_vor_neuer_weg,52.571672,12.873091,0,,0,,"5447_markee,_markau",4.0
de:12063:900210505::1,,"markee,_dorf",bushalt_markeer_hauptstraße_vor_alte_schulstraße,52.57773,12.871609,0,,0,,"5447_markee,_dorf",4.0
de:12063:900210505::2,,"markee,_dorf",bushalt_markeer_hauptstraße_hinter_alte_schulstraße,52.577635,12.871689,0,,0,,"5447_markee,_dorf",4.0
de:12063:900210506::1,,"markee,_neubau",bushalt_markeer_hauptstraße_vor_am_rohrbruch,52.580465,12.874315,0,,0,,"5447_markee,_neubau",4.0
de:12063:900210506::2,,"markee,_neubau",bushalt_markeer_hauptstraße_hinter_straße_der_neubauten,52.580799,12.874567,0,,0,,"5447_markee,_neubau",4.0
de:12063:900210209::1,,"nauen,_trappenweg",bushalt_graf-arcro-straße_vor_trappenweg,52.635402,12.907035,0,,0,,"5347_nauen,_trappenweg",4.0
de:12063:900210208::1,,"nauen,_weinberg",bushalt_graf-arcro-straße_vor_brieselanger_straße,52.630824,12.903976,0,,0,,"5347_nauen,_weinberg",4.0
de:12063:900210208::2,,"nauen,_weinberg",bushalt_graf-arcro-straße_hinter_am_weinberg,52.630261,12.903276,0,,0,,"5347_nauen,_weinberg",4.0
de:12063:900210207::1,,"nauen,_eichhorstweg",bushalt_graf-arco-straße_vor_2._eierhorstweg,52.624527,12.896928,0,,0,,"5347_nauen,_eichhorstweg",4.0
de:12063:900210207::2,,"nauen,_eichhorstweg",bushalt_graf-acro-straße_hinter_eichhorstweg,52.624073,12.896233,0,,0,,"5347_nauen,_eichhorstweg",4.0
de:12063:900210221::1,,"nauen,_am_schlangenhorst",bushalt_graf-acro-straße_hinter_am_schlangenhorst,52.614792,12.885812,0,,0,,"5347_nauen,_am_schlangenhorst",4.0
de:12063:900210206::1,,"nauen,_wasserwerk",bushalt_l_86_richtung_südosten,52.590812,12.875843,0,,0,,"5347_nauen,_wasserwerk",4.0
de:12063:900210206::2,,"nauen,_wasserwerk",bushalt_l_86_richtung_nordwesten,52.590893,12.8759,0,,0,,"5347_nauen,_wasserwerk",4.0
de:12063:900210203::1,,"nauen,_rathaus/ketziner_str.",bushalt_ketziner_straße_vor_paul-jerchel-straße,52.604118,12.874309,0,,0,,"5347_nauen,_rathaus/ketziner_str.",4.0
de:12063:900210203::2,,"nauen,_rathaus/ketziner_str.",bushalt_ketziner_straße_hinter_paul-jerchel-straße,52.604225,12.874337,0,,0,,"5347_nauen,_rathaus/ketziner_str.",4.0
de:12063:900210676::1,,"tietzow,_dorfanger",bushalt_am_dorfanger_in_der_wendeschleife,52.712131,12.93094,0,,0,,"5048_tietzow,_dorfanger",4.0
de:12063:900210682::1,,"paaren_im_glien,_ausbau",bushalt_chaussee_vor_kirschallee,52.662411,12.98136,0,,0,,"5249_paaren_im_glien,_ausbau",4.0
de:12063:900210682::2,,"paaren_im_glien,_ausbau",bushalt_chaussee_hinter_kirschallee,52.662553,12.981306,0,,0,,"5249_paaren_im_glien,_ausbau",4.0
de:12063:900210683::1,,"paaren_im_glien,_dorf",bushalt_chaussee_vor_gartenstraße,52.652735,12.99045,0,,0,,"5249_paaren_im_glien,_dorf",4.0
de:12063:900210683::2,,"paaren_im_glien,_dorf",bushalt_chausee_hinter_gartenstraße,52.652749,12.990506,0,,0,,"5249_paaren_im_glien,_dorf",4.0
de:12063:900210683::3,,"paaren_im_glien,_dorf",bushalt_gartenstraße_vor_chaussee,52.652305,12.990324,0,,0,,"5249_paaren_im_glien,_dorf",4.0
de:12063:900210684::1,,"paaren_im_glien,_mafz",bushalt_gartenstraße_richtung_osten,52.65178,12.98271,0,,0,,"5249_paaren_im_glien,_mafz",4.0
de:12063:900210689::1,,"perwenitz,_schule",bushalt_schule_dorfstraße,52.652378,13.008659,0,,0,,"5249_perwenitz,_schule",4.0
de:12063:900210687::1,,"perwenitz,_kirche",bushalt_kirche,52.659099,13.012232,0,,0,,"5249_perwenitz,_kirche",4.0
de:12063:900210688::1,,"perwenitz,_am_alten_bahndamm",bushalt_am_alten_bahndamm,52.650157,13.006019,0,,0,,"5249_perwenitz,_am_alten_bahndamm",4.0
de:12063:900210692::1,,"pausin,_brieselanger_str.",bushalt_chausseestraße_vor_brieselanger_straße,52.640337,13.038606,0,,0,,"5250_pausin,_brieselanger_str.",4.0
de:12063:900210692::2,,"pausin,_brieselanger_str.",bushalt_chausseestraße_hinter_brieselanger_straße,52.640394,13.038619,0,,0,,"5250_pausin,_brieselanger_str.",4.0
de:12063:900210691::1,,"pausin,_eichstädter_weg",bushalt_chausseestraße_vor_eichstädter_weg,52.63844,13.044673,0,,0,,"5250_pausin,_eichstädter_weg",4.0
de:12063:900210691::2,,"pausin,_eichstädter_weg",bushalt_chauseestraße_hinter_eichstädter_weg,52.638497,13.044759,0,,0,,"5250_pausin,_eichstädter_weg",4.0
de:12063:900210695::1,,"wansdorf,_kirche",bushalt_wansdorfer_dorfstraße_vor_mittelstraße,52.639792,13.090716,0,,0,,"5250_wansdorf,_kirche",4.0
de:12063:900210695::2,,"wansdorf,_kirche",bushalt_wansdorfer_dorfstraße_hinter_mittelstraße,52.639819,13.090426,0,,0,,"5250_wansdorf,_kirche",4.0
de:12063:900210696::1,,"wansdorf,_bahnstr.",bushalt_wansdorfer_dorfstraße_vor_zu_den_koppeln,52.643314,13.099466,0,,0,,"5250_wansdorf,_bahnstr.",4.0
de:12063:900210696::2,,"wansdorf,_bahnstr.",bushalt_wansdorfer_dorfstraße_hinter_zu_den_koppeln,52.643413,13.099507,0,,0,,"5250_wansdorf,_bahnstr.",4.0
de:12063:900210694::1,,"wansdorf,_schwarzer_weg",bushalt_wansdorfer_dorfstraße_vor_bahnstraße,52.638836,13.083366,0,,0,,"5250_wansdorf,_schwarzer_weg",4.0
de:12063:900210694::2,,"wansdorf,_schwarzer_weg",bushalt_wansdorfer_dorfstraße_hinter_bahnstraße,52.639077,13.084277,0,,0,,"5250_wansdorf,_schwarzer_weg",4.0
de:12063:900210697::1,,"wansdorf,_in_den_hufen",bushalt_wansdorfer_dorfstraße_in_der_wendeschleife,52.644393,13.101498,0,,0,,"5250_wansdorf,_in_den_hufen",4.0
de:12063:900210410::1,,ribbeck_(hvl),bushalt_alte_hamburger_straße_vor_theodor-fontane-straße,52.62441,12.752163,0,,0,,5345_ribbeck_(hvl),4.0
de:12063:900210410::2,,ribbeck_(hvl),bushalt_alte_hamburger_straße_hinter_theoder-fontane-straße,52.624299,12.752203,0,,0,,5345_ribbeck_(hvl),4.0
de:12063:900210414::1,,selbelang,bushalt_hamburger_straße_vor_dorfstraße,52.63272,12.71457,0,,0,,5345_selbelang,4.0
de:12063:900210414::2,,selbelang,bushalt_hamburger_straße_hinter_dorfstraße,52.63254,12.7157,0,,0,,5345_selbelang,4.0
de:12063:900210418::1,,"retzow_(hvl),_abzweig/b5",bushalt_b_5_vor_brandenburger_straße,52.636814,12.693744,0,,0,,"5244_retzow_(hvl),_abzweig/b5",4.0
de:12063:900210418::2,,"retzow_(hvl),_abzweig/b5",bushalt_b_5_hinter_brandenburger_straße,52.6367,12.69403,0,,0,,"5244_retzow_(hvl),_abzweig/b5",4.0
de:12063:900210419::1,,"retzow_(hvl),_pessiner_weg",bushalt_brandenburger_straße_vor_pessiner_weg,52.62735,12.68403,0,,0,,"5244_retzow_(hvl),_pessiner_weg",4.0
de:12063:900210420::1,,"retzow_(hvl),_feuerwehr",bushalt_brandenburger_straße_in_der_wendeschleife,52.624928,12.684963,0,,0,,"5244_retzow_(hvl),_feuerwehr",4.0
de:12063:900210424::1,,"pessin,_abzweig_nach_paulinenaue",bushalt_b_5_richtung_westen,52.639863,12.679827,0,,0,,"5245_pessin,_abzweig_nach_paulinenaue",4.0
de:12063:900210424::2,,"pessin,_abzweig_nach_paulinenaue",bushalt_b_5_richtung_osten,52.63949,12.681232,0,,0,,"5245_pessin,_abzweig_nach_paulinenaue",4.0
de:12063:900210426::1,,"paulinenaue,_ausbau",bushalt_brandenburger_allee_vor_waldstraße,52.659558,12.707898,0,,0,,"5245_paulinenaue,_ausbau",4.0
de:12063:900210426::2,,"paulinenaue,_ausbau",bushalt_brandenburger_allee_hinter_waldstraße,52.659559,12.707739,0,,0,,"5245_paulinenaue,_ausbau",4.0
de:12063:900210422::1,,"paulinenaue,_kameruner_weg",bushalt_brandenburger_allee_hinter_kameruner_weg,52.667959,12.714912,0,,0,,"5245_paulinenaue,_kameruner_weg",4.0
de:12063:900210422::2,,"paulinenaue,_kameruner_weg",bushalt_brandenburger_allee_vor_kameruner_weg,52.668018,12.714807,0,,0,,"5245_paulinenaue,_kameruner_weg",4.0
de:12063:900210423::1,,"paulinenaue,_bahnhof",bushalt_bahnhofstr._vor_prof.-mitscherlich-allee,52.675601,12.712358,0,,1,,"5245_paulinenaue,_bahnhof",4.0
de:12063:900210427::1,,"paulinenaue,_schule",bushalt_bahnhofstraße_richtung_nordwest,52.673292,12.714503,0,,0,,"5245_paulinenaue,_schule",4.0
de:12063:900210427::2,,"paulinenaue,_schule",bushalt_bahnhofstraße_richtung_südost,52.673176,12.71446,0,,0,,"5245_paulinenaue,_schule",4.0
de:12063:900210428::1,,"pessin,_dorf",bushalt_hamburger_str._vor_friedhofsweg,52.642572,12.667135,0,,0,,"5244_pessin,_dorf",4.0
de:12063:900210429::1,,"pessin,_ausbau",bushalt_paulinenauer_straße_richtung_nordost,52.644901,12.688379,0,,0,,"5244_pessin,_ausbau",4.0
de:12063:900210429::2,,"pessin,_ausbau",bushalt_paulinenauer_straße_richtung_südwest,52.644908,12.688266,0,,0,,"5244_pessin,_ausbau",4.0
de:12063:900210431::1,,"senzke,_dorf",bushalt_schlossstraße_hinter_breiter_mittelweg,52.656853,12.613127,0,,0,,"5243_senzke,_dorf",9.0
de:12063:900210431::2,,"senzke,_dorf",bushalt_schlossstraße_vor_krieler_landweg,52.656705,12.613367,0,,0,,"5243_senzke,_dorf",9.0
de:12063:900210460::1,,"wagenitz,_dorf",bushalt_zum_schwedenturm_vor_lindenstraße,52.671485,12.638325,0,,0,,"5144_wagenitz,_dorf",4.0
de:12063:900210460::2,,"wagenitz,_dorf",bushalt_zum_schwedenturm_hinter_lindenstraße,52.67154,12.638287,0,,0,,"5144_wagenitz,_dorf",4.0
de:12063:900210461::1,,"wagenitz,_siedlung",bushalt_brädikower_weg_hinter_mühlenweg,52.676494,12.638982,0,,0,,"5144_wagenitz,_siedlung",4.0
de:12063:900210461::2,,"wagenitz,_siedlung",bushalt_brädikower_weg_vor_mühlenweg,52.6765,12.638878,0,,0,,"5144_wagenitz,_siedlung",4.0
de:12063:900210466::1,,warsow,bushalt_dorfstraße_vor_am_friedhof,52.711602,12.643233,0,,0,,5044_warsow,4.0
de:12063:900210466::2,,warsow,bushalt_dorfstraße_hinter_am_friedhof,52.711574,12.643105,0,,0,,5044_warsow,4.0
de:12063:900210469::1,,vietznitz,bushalt_ringstraße_vor_bahnhofstraße,52.729158,12.627474,0,,0,,5044_vietznitz,4.0
de:12063:900210480::1,,fliederhorst,bushalt_fliederhorst_richtung_nordwest,52.755806,12.606254,0,,0,,5043_fliederhorst,4.0
de:12063:900210479::1,,"wutzetz,_mühle",bushalt_an_der_mühle_richtung_norden,52.794424,12.59538,0,,0,,"4943_wutzetz,_mühle",4.0
de:12063:900210479::2,,"wutzetz,_mühle",bushalt_an_der_mühle_richtung_süden,52.7946,12.595306,0,,0,,"4943_wutzetz,_mühle",4.0
de:12063:900210478::1,,"wutzetz,_dorf",bushalt_dorfring_vor_lindenstraße,52.802941,12.581024,0,,0,,"4943_wutzetz,_dorf",4.0
de:12063:900210382::1,,schwanebeck_(hvl),bushalt_markeer_straße_vor_gohlitzer_straße,52.57258,12.79219,0,,0,,5346_schwanebeck_(hvl),4.0
de:12063:900210260::1,,quermathen,bushalt_zum_schmiedeweg_hinter_l_91,52.573591,12.764782,0,,0,,5445_quermathen,4.0
de:11000:900029302::8,9,s+u_rathaus_spandau_(berlin),bushalt_altstädter_ring_ht._stabholzgarten_pos._9,52.535426,13.200187,0,,0,,5656_s+u_rathaus_spandau_(berlin),4.0
de:11000:900029302::6,3,s+u_rathaus_spandau_(berlin),bushalt_altstädter_ring_v._seegefelder_str._pos._3,52.535177,13.199536,0,,0,,5656_s+u_rathaus_spandau_(berlin),4.0
de:11000:900050301::2,,s_mexikoplatz_(berlin),bushalt_lindenthaler_allee_vor_mexikoplatz,52.437177,13.231816,0,,0,,5656_s_mexikoplatz_(berlin),9.0
de:11000:900050301::1,,s_mexikoplatz_(berlin),bushalt_lindenthaler_allee_ht_mexikoplatz,52.437445,13.232019,0,,0,,5656_s_mexikoplatz_(berlin),9.0
de:11000:900050201::3,,u_krumme_lanke_(berlin),bushaltestelle_argentinsche_allee_hinter_fischerhüttenstraße,52.443004,13.240568,0,,0,,5656_u_krumme_lanke_(berlin),4.0
de:11000:900050201::5,,u_krumme_lanke_(berlin),bushaltestelle_argentinische_allee_vor_fischerhüttenstraße,52.443051,13.240244,0,,0,,5656_u_krumme_lanke_(berlin),4.0
de:11000:900049201::1,2,s_zehlendorf_(berlin),bushalt_teltower_damm_vor_gartenstraße_pos._2,52.431759,13.259046,0,,0,,5656_s_zehlendorf_(berlin),9.0
de:11000:900049201::2,1,s_zehlendorf_(berlin),bushalt_teltower_damm_vor_gartenstraße_pos._1,52.432278,13.258904,0,,0,,5656_s_zehlendorf_(berlin),9.0
de:11000:900049241::1,,zehlendorf_eiche_(berlin),bushalt_berliner_straße_ht._teltower_damm_pos._3,52.434788,13.261462,0,,0,,5656_zehlendorf_eiche_(berlin),4.0
de:11000:900049241::4,,zehlendorf_eiche_(berlin),bushalt_potsdamer_straße_hinter_clayallee_pos._1,52.435368,13.25935,0,,0,,5656_zehlendorf_eiche_(berlin),4.0
de:11000:900029202::1,,"berlin,_moritzstr.",bushaltestelle_altstädter_ring_vor_moritzstraße,52.539015,13.200849,0,,0,,"5656_berlin,_moritzstr.",4.0
de:11000:900029202::2,,"berlin,_moritzstr.",bushaltestelle_altstädter_ring_vor_moritzstraße,52.538297,13.200741,0,,0,,"5656_berlin,_moritzstr.",4.0
de:11000:900029201::1,,"berlin,_wröhmännerpark",bushaltestelle_neuendorfer_straße_vor_bismarckstraße,52.54203,13.205646,0,,0,,"5656_berlin,_wröhmännerpark",4.0
de:11000:900029252::1,,predigergarten_(berlin),bushalt_schönwalder_straße_105a_vor_predigergarten,52.545482,13.20342,0,,0,,5656_predigergarten_(berlin),4.0
de:11000:900029252::2,,predigergarten_(berlin),bushalt_schönwalder_straße_vor_predigergarten,52.545074,13.204062,0,,0,,5656_predigergarten_(berlin),4.0
de:11000:900027252::1,,schülerbergstr._(berlin),bushalt_schönwalder_straße_vor_stadtheidestraße,52.552082,13.199593,0,,0,,5656_schülerbergstr._(berlin),4.0
de:11000:900027252::2,,schülerbergstr._(berlin),bushalt_schönwalder_straße_ht._schülerbergstraße,52.551722,13.199932,0,,0,,5656_schülerbergstr._(berlin),4.0
de:11000:900027251::1,,mögeldorfer_weg_(berlin),bushalt_schönwalder_allee_vor_mögeldorfer_weg,52.559855,13.197465,0,,0,,5656_mögeldorfer_weg_(berlin),4.0
