public_artwork_id,artwork_name,artwork_type,artist_name,street,neighbourhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
8176222821,allegorie fischfang,statue,julius moser,waterloo-ufer,0202,11002002,10961,marble,1988,,Q117323027,category:fischfang (julius moser),52.497579,13.3922425
8208691230,aufbauhelferin,statue,fritz cremer,rathausstraße,0101,11001001,10178,bronze,,,Q117377680,category:aufbauhelferin (fritz cremer),52.5191539,13.4079123
8208691231,aufbauhelfer,statue,fritz cremer,rathausstraße,0101,11001001,10178,bronze,,,Q117377646,category:aufbauhelfer (fritz cremer),52.5188935,13.4072806
8244973758,geschwungene stahlskulptur,sculpture,lothar und gisela klute,bismarckstraße,0401,11004004,10625,steel,1974,,Q123158967,file:plastik bismarckstr 105 (charl) elastische plastik 1974 lothar gisela klute.jpg,52.5119238,13.3152553
8285168216,,sculpture,,norwegerstraße,0301,11003003,10439,,,,,,52.5514369,13.4001054
8286735349,heinrich zille,statue,,,0101,11001001,,,,,,,52.5296667,13.3947088
8286832375,,sculpture,,horst-caspar-steig,0805,11008008,12353,,,,,,52.4236048,13.4817051
8324218492,,stele,arno fischer;peter voigt,,0101,11001001,,steel,,file:edelstahlstelen arno fischer peter voigt marx-engels-forum berlin-mitte.jpg,,"category:steles at marx-engels-forum (arno fischer, peter voigt)",52.5187278,13.4044469
8324218495,die würde und schönheit freier menschen,sculpture,margret middel,rathausstraße,0101,11001001,10178,bronze,,https://photos.app.goo.gl/frptf4tkntetfzhw9,,category:die würde und schönheit freier menschen (margret middell),52.5185083,13.4048874
8346274786,partenza,statue,giampaolo talani,,0102,11001001,,bronze,2015,https://photos.app.goo.gl/ggl8vhdzza5grepe8,Q108392313,category:abfahrt by giampaolo talani,52.5239729,13.3686617
8363092328,zwei stelen,sculpture,henner kuckuck,takustraße,0605,11006006,14195,metal,,,Q116323357,,52.4548785,13.2954337
8363092329,zwei stelen,sculpture,henner kuckuck,takustraße,0605,11006006,14195,metal,,,Q116323357,,52.4549061,13.295406
8436532698,,installation,,,1005,11010010,,,,,,,52.5283728,13.5975621
8496905684,mutter mit kindern,sculpture,walther kniebe,loewenhardtdamm,0703,11007007,12101,stone,,,,,52.4806366,13.3758584
8513101094,die sich aufrichtende,statue,ingeborg hunzinger,,1001,11010010,,bronze,,,Q108735950,category:die sich aufrichtende (ingeborg hunzinger),52.5467165,13.5561836
8513101095,der sich befreiende,statue,ingeborg hunzinger,victor-klemperer-platz,1001,11010010,12679,bronze,,,Q108736136,category:der sich befreiende (ingeborg hunzinger),52.5467589,13.5562646
8557151345,yellow man,mural,os gêmeos,,0202,11002002,,,2005,,,,52.5001083,13.4408629
8557281793,,mural,blu,köpenicker straße,0202,11002002,10997,,2010,,,,52.5035898,13.438027
8557281794,wenn ich wüsste dass..,mural,herakut,pieskower weg,0301,11003003,10409,,2016,https://commons.wikimedia.org/wiki/file:wandmalerei_greifswalder_str_87_(prenz)_wenn_ich_w%c3%bcsste%26herakut%262015.jpg,Q122150040,,52.5417525,13.4407424
8557281795,die sonne wird im ozean versinken,mural,ricky lee gordon,landsberger allee,0301,11003003,10407,,2017,,Q113817159,file:mural die sonne wird im ozean versinken by ricky lee gordon in berlin-prenzlauer berg.jpg,52.5296063,13.4591137
8557281796,check your privilege,mural,low bros,,0201,11002002,,,2020,,,,52.5075512,13.4512104
8557323491,,mural,lake,revaler straße,0201,11002002,10245,,,,,,52.5073752,13.4544431
8563116690,skulptur,sculpture,christine gersch,geraer ring,1001,11010010,12689,"keramik,_beton",2005,,Q108827834,category:skulptur drei pfeiler im seelgrabenpark (christine gersch),52.5647512,13.5584734
8583552679,,sculpture,,mommsenstraße,0401,11004004,10629,steel,,,,file:skulptur mommsenstraße 16 berlin-wilmersdorf.jpg,52.5035999,13.3130372
8592136360,gazelle,statue,walter sutkowski,wilhelm-kuhr-straße,0307,11003003,13187,bronze,1957,https://de.wikipedia.org/wiki/b%c3%bcrgerpark_pankow#/media/datei:skulptur_b%c3%bcrgerpark_pankow_(pankow)_gazelle&walter_sutkowski&1957.jpg,Q115594929,category:gazelle (1957 by walter sutkowski),52.569617,13.3966865
8607468092,schutz vor feuer,installation,,dahmeweg,1001,11010010,12681,steel,,,Q48756748,category:schutz vor feuer (manfred büttner),52.5347519,13.5366693
8617489486,,,,bornsdorfer straße,0801,11008008,12053,,,,,,52.476619,13.4370097
8622151996,,statue,,niebuhrstraße,0401,11004004,10629,bronze,,,,file:skulptur niebuhrstraße 14-19c berlin-wilmersdorf.jpg,52.5045579,13.3123733
8631318558,attack of the 50 foot socialite,mural,tristan eaton,am märchenbrunnen,0301,11003003,10407,,2015,,Q113563086,category:attack of the 50 foot socialite (tristan eaton),52.5284099,13.4257003
8631541708,the blue indian,mural,cranio,holzmarktstraße,0201,11002002,10243,,,https://photos.app.goo.gl/fhf54xvgt9pbvduy7,,,52.5110152,13.427794
8631541709,no title,mural,wenu,holzmarktstraße,0201,11002002,10243,,2016,,,,52.5113689,13.4271994
8631541710,,mural,tasso,holzmarktstraße,0201,11002002,10243,,2018,https://photos.app.goo.gl/ifermshcfq7qneay7,Q111204693,category:tasso (berlin mural fest 2018),52.5112498,13.4271977
8631546850,lady with bird,mural,tank,,0202,11002002,,,2018,,Q111154861,category:tank (berlin mural fest 2018),52.5047247,13.4305689
8631556763,smash the state,mural,liebig 34,liebigstraße,0201,11002002,10247,,,https://commons.wikimedia.org/wiki/file:liebigstra%c3%9fe_34_in_berlin_(nordseite).jpg,,,52.5181054,13.4570485
8632312861,,mural,,helmholtzstraße,0401,11004004,10587,,,,,,52.5221956,13.3253662
8641751418,,installation,stefan sous,chausseestraße,0101,11001001,10115,steel,2012,,,,52.5341739,13.3776798
8660507740,totem,mural,"james bullough, addison karl",landsberger allee,1111,11011011,10367,,2014,,Q113817400,"category:totem (james bullough, addison karl)",52.5328822,13.4832135
8662146975,,sculpture,,ernst-liesegang-ufer,0506,11005005,14089,,,,,,52.4606028,13.1633766
8662146976,,sculpture,,ernst-liesegang-ufer,0506,11005005,14089,,,,,,52.460602,13.1634665
8662146981,sitzender akt,sculpture,rudolf leptien,kladower damm,0506,11005005,14089,,,"file:sitzender akt, rudolf leptien.jpg",Q119103951,category:sitzender akt (rudolf leptien),52.460126,13.1626576
8672587817,schreiender hengst,statue,jo jastram,warnitzer straße,1109,11011011,13057,metal,1992,,Q108477519,category:schreiender hengst (jo jastram),52.5660084,13.5165544
8677298195,glückliche zellen,,seraphina lenz,,0802,11008008,,metal,2004,,,,52.4629736,13.4399395
8714294710,buddy bär,sculpture,andrej wolff,imchenallee,0506,11005005,14089,,2017,https://de.wikipedia.org/wiki/datei:buddy_imchenplatz_(klado)_750_jahre_kladow%262017.jpg,,,52.452129,13.1506214
8722077553,fußballspieler,,mario moschi,topsstraße,0301,11003003,10437,bronze,1936,,Q108708891,file:mario moschi fußballspieler 2011.jpg,52.5440922,13.4091372
8725243872,sinnende,sculpture,sabine grzimek,dorotheenstraße,0101,11001001,10117,bronze,,,,,52.5188423,13.393384
8728077455,ich bin es selbst,sculpture,dafne b.,kantstraße,0401,11004004,10623,wood,,,,,52.5055881,13.3263436
8736048317,skulptur mit 3 tieren,relief,stephan horota,anton-saefkow-straße,0301,11003003,10405,,,,Q111008066,"category:wolf, schaf und bär (stephan horota)",52.5387627,13.4372787
8751533534,vier jahreszeiten,stele,christian uhlig,heinz-graffunder-park,1001,11010010,12681,ceramic,1980,,Q108167937,category:vier jahreszeiten (christian uhlig),52.5215252,13.5464984
8753991822,,sculpture,,warschauer straße,0201,11002002,10243,,,,Q118140008,,52.5089565,13.4509573
8753991951,love,sculpture,,rüdersdorfer straße,0201,11002002,10243,metal,,,,,52.5109774,13.4431156
8765448136,louise henriette von nassau-oranien,relief,,mövenstraße,0607,11006006,14482,,,https://commons.wikimedia.org/wiki/file:luise_henriette_-_geo.hlipp.de_-_40975.jpg,,file:luise henriette - geo.hlipp.de - 40975.jpg,52.4116109,13.0976312
8765448137,friedrich wilhelm markgraf von brandenburg,relief,françois dusart,mövenstraße,0607,11006006,14482,,1647,https://commons.wikimedia.org/wiki/file:friedrich_wilhelm_-_geo.hlipp.de_-_40967.jpg,,file:friedrich wilhelm - geo.hlipp.de - 40967.jpg,52.4116303,13.0975792
8775512428,,statue,,,0801,11008008,,stone,,,,,52.4854947,13.425533
8775512431,christus,statue,bertel thorvaldsen,karl-marx-straße,0801,11008008,12043,sandstone,1910,https://commons.wikimedia.org/wiki/file:berlin-neuk%c3%b6lln_old_st._jacobi_churchyard_03_(40817426425).jpg,Q110226973,category:christ statue (st. jacobi-kirchhof),52.4856631,13.4253615
8789166854,hochwendelnd,sculpture,volkmar haase,strandpromenade,0509,11005005,13595,stainless_steel,,,Q115901546,,52.5119892,13.1917036
8789166855,schild und wehr,sculpture,volkmar haase,strandpromenade,0509,11005005,13595,stainless_steel,,,Q110489221,,52.5118386,13.1930675
8789825217,,sculpture,,franz-künstler-straße,0202,11002002,10969,,,,,,52.5012273,13.3992629
8807102224,sonne,sculpture,herbert baumann,brümmerstraße,0605,11006006,14195,stone,"1961, aufgestellt 1979","https://commons.wikimedia.org/wiki/file:skulptur_sonne,_thielplatz,_berlin.jpg",Q111273299,,52.4510368,13.2828214
8808927638,shadow sculpture,sculpture,stefan szczesny,,0401,11004004,,steel,2018,https://photos.app.goo.gl/fipozpikagppgqsa8,Q123154407,,52.5144156,13.3170658
8809409065,eine frage des standpunktes,sculpture,felix johannes hermann stumpf,zinnowitzer straße,0101,11001001,10115,steel,2019,,,,52.5323419,13.383607
8863133911,affengruppe,sculpture,,südstraße,0105,11001001,13353,stone,,,,,52.5402357,13.3409744
8866148625,zahnskulptur,sculpture,,kurfürstendamm,0407,11004004,10711,stone,,file:skulptur zahn kurfürstendamm 118 berlin-halensee 05.jpg,Q133797062,category:tooth sculpture kurfürstendamm 118 (berlin-halensee),52.4971687,13.2893452
8868345126,,vase,,spandauer damm,0401,11004004,14059,,,https://photos.app.goo.gl/kcfnbfqk8trfysh58,,,52.5214201,13.2954291
8868345127,,vase,,spandauer damm,0401,11004004,14059,,,https://photos.app.goo.gl/yu27c5a8ckzfarrg6,,,52.5214445,13.2958201
8868345128,,sculpture,,bonhoefferufer,0401,11004004,10589,,,,,,52.5235363,13.2954834
8868345129,,sculpture,,bonhoefferufer,0401,11004004,10589,,,,,,52.5235118,13.2950898
8868345130,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/tx7vymmzkw9wjszg7,,,52.5236917,13.295473
8868345131,,sculpture,,,0401,11004004,,,,https://photos.app.goo.gl/v9wfc14u1e4jog1c9,,,52.523708,13.295471
8868345132,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/cirut5mxjbtxbdc37,,,52.5236662,13.2950426
8868345133,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/w4jyxeo8psxfv2uv9,,,52.5236834,13.2950409
8868345134,,vase,,,0401,11004004,,,,https://photos.app.goo.gl/w4jyxeo8psxfv2uv9,,,52.5236852,13.2950704
8868345135,,vase,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/nm2uxrurihxltc7f7,,,52.5237076,13.2954425
8868345136,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/bykdpqgcs7i9mr2o9,,,52.5237034,13.2953698
8868345137,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/f6zykntcfcmu8nvra,,,52.5236991,13.2952974
8868345138,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/reflngy57pqdxifd8,,,52.5236954,13.2952209
8868345139,,sculpture,,bonhoefferufer,0401,11004004,10589,,,https://photos.app.goo.gl/meb7s5fkbt59l7xza,,,52.5236913,13.2951431
8873310304,,sculpture,,,0202,11002002,,,,,,,52.5007804,13.4012273
8888172672,,sculpture,,columbiadamm,0801,11008008,10965,,,,,,52.48318,13.4170649
8888195399,,sculpture,,columbiadamm,0801,11008008,10965,,,,,,52.4835018,13.4172363
8904959154,auch ich in berlin,installation,ruth baettig,rollbergstraße,0801,11008008,12053,metal,,,,,52.4788743,13.4308902
8909931564,,sculpture,,,0703,11007007,,,,,,,52.4617009,13.4217521
8911756799,trötenbaum,installation,,kurstraße,0606,11006006,14129,,,,,,52.431842,13.2168186
8916909336,berlin-burger eisenwerk,statue,,,0202,11002002,,metal,,,,,52.4894903,13.3754724
8919708126,kore,sculpture,karl hartung,garystraße,0605,11006006,14195,bronze,,,Q110891734,,52.4472568,13.2820229
8946659317,kindertagesstätte,,,rütlistraße,0801,11008008,12045,,,,,,52.4876976,13.4347913
8959689736,frau mit kind,statue,dietrich grüning,münsterlandplatz,1112,11011011,10317,,1986,,Q116451253,,52.503865,13.4956172
8972914317,,sculpture,,,0701,11007007,,,,,,,52.4939615,13.3581263
8972914318,,sculpture,,,0701,11007007,,,,,,,52.4937796,13.3579137
8972914319,,sculpture,,pallasstraße,0701,11007007,10781,,,,,,52.4938078,13.3578063
8978078504,,mural,pichiavo,friedrichstraße,0202,11002002,10969,,2019,https://commons.wikimedia.org/wiki/file:wandmalerei_friedrichstr_9_(kreuz)_mural%26pichiavo%262019.jpg,Q111035373,category:pichiavo (berlin mural fest 2019),52.5010358,13.3922323
8983347075,,sculpture,,rudi-dutschke-straße,0202,11002002,10969,,,,,,52.5073484,13.3970574
8984131355,solarica-x,sculpture,bernhard heiliger,käuzchensteig,0605,11006006,14195,iron,2021-07-16,,Q118465308,file:skulptur clayallee ggü 54 (dahlem) solarica x&bernhard heiliger&1989.jpg,52.4651824,13.2770534
8998553299,geschwister,statue,karl lemke,,0101,11001001,,bronze,1968,file:skulptur geschwister karl lemke koppenplatz berlin-mitte 03.jpg,Q115641604,category:geschwister (karl lemke),52.5281269,13.3980837
9000743900,,mural,aryz,franz-klühs-straße,0202,11002002,10969,,2019,https://commons.wikimedia.org/wiki/file:wandmalerei_friedrichstr_9_(kreuz)_mural%26aryz%262019.jpg,Q111036858,category:aryz (berlin mural fest 2019),52.501003,13.3916907
9001070146,,graffiti,,rosenthaler weg,0308,11003003,13159,,,,,,52.6031048,13.4030606
9001102967,,graffiti,,wackenbergstraße,0311,11003003,13156,,,,,,52.5883298,13.4211241
9001102968,,graffiti,,grumbkowstraße,0311,11003003,13156,,,,,,52.5885445,13.4212615
9017272904,drehmoment,sculpture,realities:united,kapelle-ufer,0101,11001001,10117,,2018,,Q123262798,file:futurium - flickr - abbilder.jpg,52.5234798,13.3741682
9023403704,mauern durchbrechen,sculpture,georgi tschapkanow,leipziger straße,0101,11001001,10117,,,,Q111531951,"category:""to break the wall"" (tchapp)",52.5100686,13.3879942
9023419997,wegzeichen 3a,sculpture,otto herbert hajek,tiergartenstraße,0104,11001001,10785,bronze,1997,,Q110533254,file:otto herbert hajek - wegzeichen 3a.jpg,52.5096213,13.3630563
9023520859,anatolische zugvögel,sculpture,selҫuk yilmaz,tiergartenstraße,0104,11001001,10785,steel,,,,,52.5096817,13.3610165
9024689615,gorilla,statue,,hardenbergplatz,0104,11001001,10787,,,,,,52.506241,13.336009
9024702240,polacanthus,mural,,hardenbergplatz,0104,11001001,10787,,,,,,52.5061413,13.340758
9024702251,ammoniten,mural,,hardenbergplatz,0104,11001001,10787,,,,,,52.5061163,13.3407596
9053186529,pflanzwürfel,sculpture,johannes bürger,moriz-seeler-straße,0907,11009009,12489,glass concrete,1988,,,,52.4332077,13.538916
9053186530,"pflanzturm, springbrunnen, sitzbank",sculpture,,franz-ehrlich-straße,0907,11009009,12489,concrete,1988,,,,52.433103,13.5393076
9053773765,,sculpture,,mahlower straße,0801,11008008,12049,sandstone,,,Q124876972,file:skulptur schildkröte spielplatz mahlower straße berlin-neukölln.jpg,52.4798293,13.4245038
9053773779,,sculpture,,mahlower straße,0801,11008008,12049,sandstone,,,Q124877141,file:skulptur figur spielplatz mahlower straße berlin-neukölln.jpg,52.4797881,13.4245333
9054499337,,statue,,else-ury-bogen,0401,11004004,10623,,,,,,52.5052301,13.3208239
9063625481,stauchung-harmonisch,sculpture,karl menzen,parkstraße,0703,11007007,12099,steel,1988,,Q110567470,,52.4624186,13.3828272
9063631725,laokoon iii,sculpture,volkmar haase,tempelhofer damm,0703,11007007,12099,steel,1982,,Q110088439,,52.4625623,13.3841291
9065392822,imperial love,sculpture,robert indiana,potsdamer straße,0104,11001001,10785,,,,Q110253676,category:imperial love (robert indiana),52.5073567,13.3678413
9065392823,polis,sculpture,joannis avramidis,potsdamer straße,0104,11001001,10785,bronze,,,Q111274197,category:polis (joannis avramidis),52.5066158,13.3671577
9065392824,vier vierecke im geviert,sculpture,george warren rickey,reichpietschufer,0104,11001001,10785,steel,,https://commons.wikimedia.org/wiki/file:sculpture_george_warren_rickey_four_squares_in_a_square_neue_nationalgalerie_berlin_3v3.jpg,Q110770456,category:vier vierecke im geviert,52.5065959,13.3681488
9078868502,musizierende kinder,statue,,parkaue,1103,11011011,10367,bronze,1957,https://commons.wikimedia.org/wiki/file:skulptur_stadtpark_lichtenberg_(liber)_musizierende_kinder%26%2619573.jpg,Q115246402,category:musizierende kinder (stadtpark lichtenberg),52.5175562,13.4756797
9078868512,zwei bären (nördliche gruppe),statue,helmut weiss,parkaue,1103,11011011,10367,sandstone,,,Q117479296,,52.517714,13.477773
9082816199,vertical highways,sculpture,bettina pousttchi,washingtonplatz,0102,11001001,10557,,2023-04,https://photos.app.goo.gl/iyjf6xwqtx9wxhyw7,Q117861079,category:vertical highways (bettina pousttchi),52.5244591,13.3685844
9091721375,goldener stein,installation,,siriusstraße,0906,11009009,12524,concrete;steel;stone,,,,,52.4023228,13.5254062
9106180670,,mural,,oppelner straße,0202,11002002,10997,,,,,,52.5000937,13.4414733
9118046978,leitung und linie,installation,"veronike hinsberg, olf kreisel",wilhelminenhofstraße,0909,11009009,12459,steel,2013,,Q110272261,,52.4581815,13.5265276
9118046979,leitung und linie,installation,"veronike hinsberg, olf kreisel",osmar-klemm-straße,0909,11009009,12459,steel,2013,,Q110272261,,52.4560208,13.526077
9118046986,stahlpresse,sculpture,,wilhelminenhofstraße,0909,11009009,12459,steel,1936,,,,52.4567163,13.5278821
9118046987,namen im raum,sculpture,rainer fest,verlängerte rathenaustraße,0909,11009009,12459,corten,2021,,,,52.4630983,13.5333431
9118047004,fuchs mit gans,sculpture,erich wurzer,wasserstraße,0909,11009009,12459,artificial stone,1972,,Q115513813,,52.4569892,13.5385868
9118047005,frau mit kindern,sculpture,emilia nikolova-bayer,ostendstraße,0909,11009009,12459,terracotta,1981,,Q115514621,,52.4572851,13.5385238
9142771826,wasserspeier,sculpture,klaus-michael jopke,südweg,0802,11008008,12349,,1984,,Q113661421,,52.4304554,13.4315103
9142771827,reiherbrunnen,sculpture,katharina szelinski-singer,ring i,0802,11008008,12349,,1956,,Q113454248,,52.4308904,13.4253909
9142771828,fischbrunnen,sculpture,"ungeklärt, evt. gerhart schreiter",ring i,0802,11008008,12349,stone,1956,,Q136032008,file:fish sculpture1 berlin.jpg,52.4302845,13.4277526
9142771829,wasserträgerin,sculpture,katharina szelinski-singer,ring i,0802,11008008,12349,,1956,,Q114215496,,52.429968,13.4250345
9142771830,eulenbrunnen,sculpture,katharina szelinski-singer,südweg,0802,11008008,12349,,1956,,Q113656393,,52.430215,13.4291882
9142771831,persephone,statue,max kruse,ring i,0802,11008008,12349,muschelkalk,1916,file:persephone kruse1.jpg,Q110008433,category:persephone (max kruse),52.430094,13.4262934
9143871035,,installation,,unionstraße,0102,11001001,10551,wood;metal,,,,file:skulptur am eingang zum unionpark in berlin-moabit 06.jpg,52.5329471,13.3376326
9164742809,,sculpture,,suhler straße,1005,11010010,12629,,,https://commons.wikimedia.org/wiki/file:skulptur_schnecke_suhler_stra%c3%9fe_20-22_berlin-hellersdorf_03.jpg,,category:snail sculpture suhler straße 20/22 (berlin-hellersdorf),52.5378121,13.5857843
9166974262,,installation,,allee der kosmonauten,1103,11011011,10315,,,,,,52.522051,13.5114705
9187499287,,sculpture,,walterstraße,0801,11008008,12051,,,,,,52.4662756,13.4410502
9187558983,,sculpture,,walterstraße,0801,11008008,12051,,,,,,52.4662172,13.4410447
9195769150,auerhahn,sculpture,unbekannt,alpenrose,0802,11008008,12349,,1956,,Q123402118,file:capercaillie sculpture1 berlin.jpg,52.4276272,13.4264652
9195975855,gedanken eines mimen,statue,ludmila seefried-matejcová,hohenzollerndamm,0402,11004004,10713,,,,Q116029472,,52.4894553,13.3124001
9197759070,reiterloses pferd,sculpture,,bismarckstraße,0601,11006006,12169,stone,,,,,52.4562627,13.340298
9197759071,christusstatue,statue,,hünensteig,0601,11006006,12169,stone,,,,,52.4559836,13.3415398
9197759072,christusstatue,statue,unbekannt,bergstraße,0601,11006006,12169,bronze,,,,,52.4578925,13.3446303
9212092226,drei stelen,sculpture,wolfgang tappe,marienburger straße,0301,11003003,10405,granite,,https://commons.wikimedia.org/wiki/file:skulptur_drei_stelen_berlin_1v2.jpg,Q109321832,category:drei stelen (wolfgang tappe),52.5350353,13.4242562
9214950534,bodhisattva,statue,,denkzeichenweg,0405,11004004,13597,stone,,,,,52.5228456,13.2330426
9233862694,,statue,,röblingstraße,0703,11007007,12105,,,,,,52.4537935,13.3622862
9251608542,buntes quartier,sculpture,birgit schöne,leo-slezak-straße,0801,11008008,12057,plastic,2020-09-28,,Q122415766,file:skulptur sonnenallee 330 (neukö) buntes quartier&&2020.jpg,52.4640712,13.4724895
9251608543,orientierung,sculpture,hans joachim ihle,sonnenallee,0801,11008008,12057,bronze,1977,https://commons.wikimedia.org/wiki/file:skulptur_orientierung_hans_joachim_ihle_sonnenallee_berlin-neuk%c3%b6lln_02.jpg,Q118123259,category:orientierung (hans joachim ihle),52.4645622,13.4723621
9255913447,der befreier,statue,jewgeni wiktorowitsch wutschetitsch,puschkinallee,0901,11009009,12435,bronze,1946,,,,52.4861417,13.4719374
9256186730,,statue,jewgeni wiktorowitsch wutschetitsch,am treptower park,0901,11009009,12435,bronze,1946,,,,52.4876432,13.4688422
9256186731,,statue,jewgeni wiktorowitsch wutschetitsch,am treptower park,0901,11009009,12435,bronze,1946,,,,52.4874909,13.4686664
9345039552,bullengraben-bulle,sculpture,sebastian kulisch,bullengrabenweg,0501,11005005,13581,steel,2007-06-07,,,,52.530569,13.1693297
9355813964,,mural,,breisgauer straße,0606,11006006,14129,,,,,,52.4389839,13.2147126
9389706316,"""aufbauhelferin""",statue,gertrud classen,am schloßpark,0307,11003003,13187,bronze,1952,https://www.kunst-im-oeffentlichen-raum-pankow.de/kioer_kw/aufbauhelferin/,Q110189716,,52.5738131,13.4077428
9391913190,"""mädchen""",statue,hans-peter goettsche,kuckhoffstraße,0311,11003003,13156,bronze,1962,,Q110197342,,52.5837996,13.4008383
9393287836,große vegetative landschaft,sculpture,friedrich bernhard henkel,wilhelm-kuhr-straße,0307,11003003,13187,bronze,1991,,Q110320217,category:große vegetative landschaft (1991 by friedrich bernhard henkel),52.569582,13.3937893
9395249944,stehende für c.e.,statue,berndt wilde,breite straße,0307,11003003,13187,sandstone,2007,https://statues.vanderkrogt.net/extra/debe/debe168-32725.jpg,Q122971610,,52.569759,13.4028231
9395249945,weiße gottheit,statue,berndt wilde,breite straße,0307,11003003,13187,marble,2006,https://statues.vanderkrogt.net/extra/debe/debe168-32720.jpg,Q122971574,,52.5697184,13.40286
9395249946,sitzende,statue,sylvia hagen,breite straße,0307,11003003,13187,artificial_stone,1990,https://statues.vanderkrogt.net/extra/debe/debe168-00596.jpg,Q122971540,,52.5696778,13.4028909
9395249947,sich vorbeugende,statue,sylvia hagen,breite straße,0307,11003003,13187,bronze,1995,https://statues.vanderkrogt.net/extra/debe/debe168-32710.jpg,Q122971284,,52.5696396,13.4029168
9395249948,sinnende,statue,sabine heller,breite straße,0307,11003003,13187,brick,2007,https://statues.vanderkrogt.net/extra/debe/debe168-32707.jpg,Q122969775,,52.5696026,13.4029497
9395249949,hockende mit haube,statue,sabine heller,breite straße,0307,11003003,13187,brick,1997,https://statues.vanderkrogt.net/extra/debe/debe168-32701.jpg,Q122967821,,52.5695639,13.4029806
9399647507,grenzsoldat mit kind,statue,gerhard rommel,schulstraße,0307,11003003,13187,bronze,1971,https://de.wikipedia.org/wiki/bleichr%c3%b6derpark#/media/datei:bleicher-park.jpg,Q110992501,category:grenzsoldat mit kind (gerhard rommel),52.5688766,13.4068889
9403561881,"""bruch ist ganz""",statue,sabine teubner mbaye,florastraße,0307,11003003,13187,sandstone,2002,,Q110635542,,52.5657839,13.4008448
9404929690,mutter mit kind,sculpture,theo balden,ossietzkystraße,0307,11003003,13187,bronze,1974,,Q111148896,,52.5726225,13.4084988
9404965946,"""sitzender""",statue,manfred salowwikipedia,ossietzkystraße,0307,11003003,13187,concrete,1978,https://www.kunst-im-oeffentlichen-raum-pankow.de/kioer_kw/sitzender/,Q109767136,,52.5735718,13.4079406
9404969730,drei frauen,statue,carin kreuzberg,elisabethweg,0307,11003003,13187,bronze,1979,,Q109653590,,52.5747597,13.4068228
9407568196,aufwind,sculpture,,schwarzwurzelstraße,1001,11010010,12689,,,,Q108828328,,52.5683981,13.5500861
9410370944,impressionen,statue,klaus-lutz gaedicke,paul-junius-straße,1111,11011011,10369,stone,,,Q110300797,category:impressionen (claus-lutz gaedicke),52.5275979,13.4739437
9410613071,poesie der großstadt,statue,anu matilainen aus finnland,rudolf-seiffert-straße,1111,11011011,10369,stone,,,Q110314627,category:poesie der großstadt (anu matilainen),52.528003,13.4717775
9410650238,dem leben gewidmet,statue,yuliy synkevich (ukraine),rudolf-seiffert-straße,1111,11011011,10369,stone,,,Q113847696,category:dem leben gewidmet – tschernobyl (juri sinkewitsch),52.5279199,13.4718369
9433839554,sitzmauer,statue,,karl-lade-straße,1111,11011011,10369,stone,,,Q113882125,,52.5284695,13.4686612
9433845668,wind- und lichtspiel,stele,horst baudisch und dieter rühle,karl-lade-straße,1111,11011011,10369,,,,Q110302677,category:wind- und lichtspiel (horst k. baudisch),52.5283243,13.4686741
9433846119,wasserwand,statue,jürger kamopp,anton-saefkow-platz,1111,11011011,10369,stone,,,Q113489090,category:wasserwand (jürgen karnopp),52.5282405,13.4698372
9433861195,findling,sculpture,,anton-saefkow-platz,1111,11011011,10369,stone,1986,https://fennpfuhl.digital/img/statue/findling.jpg.webp,Q113494612,category:findling (anton-saefkow-platz),52.530723,13.4711728
9433864719,rosenpavillon,architecture,,seebrücke,1111,11011011,10369,stone,,file:pavillon_mit_rundbank_(rosenpavillon)_dieter_r%c3%bchle_fennpfuhlpark_berlin_03.jpg,Q113824822,"category:rosenpavillon (fennpfuhlpark, berlin)",52.5299863,13.4761586
9437071878,refrain,statue,"juraj gravula, tschechoslowakei",anton-saefkow-platz,1111,11011011,10369,,,,Q108641552,category:zwei (mohamed mustafa ali),52.5305929,13.4738828
9454185582,konstellation,sculpture,erich wiesner,dieffenbachstraße,0202,11002002,10967,edelstahl,1970,https://commons.wikimedia.org/wiki/file:sculpture_konstellation_erich_wiesner_planufer_berlin_5v5.jpg,Q111031688,category:konstellation (erich wiesner),52.4948891,13.4091802
9460590848,"""viertelmondträgerin""",sculpture,trak wendisch,breite straße,0307,11003003,13187,,,https://upload.wikimedia.org/wikipedia/commons/3/36/skulptur_breite_str_%28panko%29_viertelmondtr%c3%a4gerin_trak_wendisch_1999.jpg,Q109771951,,52.5696872,13.4049129
9483060378,,statue,robert patz,fabeckstraße,0605,11006006,14195,concrete,,,Q118464492,,52.4535798,13.2922667
9489963716,,mural,,wintersteinstraße,0401,11004004,10587,,,https://photos.app.goo.gl/xl2qfjo765pcwwhc8,,,52.5194432,13.3066678
