area_id,locality,neighborhood,year,data_type,crime_type_german,crime_type_english,category,absolute_cases,frequency_100k,population_base,value,severity_weight
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Raub,Robbery,Violent Crime,77.0,,,77.0,4.0
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,133.0,,,133.0,4.5
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,30.0,,,30.0,4.5
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,7852.0,,,7852.0,2.0
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,432.0,,,432.0,2.5
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,38438.0,,,38438.0,1.0
999900.0,"Stadtgebiet Berlin, nicht zuzuordnen",Treptow-Köpenick,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,24.0,,,24.0,3.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Brand- stiftung,Arson,Property Crime,874.0,,,874.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,2215.0,,,2215.0,4.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,42742.0,,,42742.0,3.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,30325.0,,,30325.0,1.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,14167.0,,,14167.0,3.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,16077.0,,,16077.0,2.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,10913.0,,,10913.0,1.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,96416.0,,,96416.0,2.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,41804.0,,,41804.0,1.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,8580.0,,,8580.0,3.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Raub,Robbery,Violent Crime,4242.0,,,4242.0,4.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,10741.0,,,10741.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,2354.0,,,2354.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,228072.0,,,228072.0,2.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,32740.0,,,32740.0,2.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,520437.0,,,520437.0,1.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,6666.0,,,6666.0,3.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Brand- stiftung,Arson,Property Crime,,24.0,,24.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,60.0,,60.0,4.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1159.0,,1159.0,3.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,822.0,,822.0,1.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,384.0,,384.0,3.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,436.0,,436.0,2.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,296.0,,296.0,1.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2614.0,,2614.0,2.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1133.0,,1133.0,1.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,233.0,,233.0,3.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Raub,Robbery,Violent Crime,,115.0,,115.0,4.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,291.0,,291.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,64.0,,64.0,4.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,6183.0,,6183.0,2.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,888.0,,888.0,2.5
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,14108.0,,14108.0,1.0
999999.0,Berlin (PKS gesamt),Treptow-Köpenick,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,181.0,,181.0,3.0
10000.0,Mitte,Mitte,2018,cases,Brand- stiftung,Arson,Property Crime,75.0,,,75.0,4.5
10000.0,Mitte,Mitte,2018,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,245.0,,,245.0,4.0
10000.0,Mitte,Mitte,2018,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,7450.0,,,7450.0,3.5
10000.0,Mitte,Mitte,2018,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,4173.0,,,4173.0,1.5
10000.0,Mitte,Mitte,2018,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,2068.0,,,2068.0,3.0
10000.0,Mitte,Mitte,2018,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,3792.0,,,3792.0,2.5
10000.0,Mitte,Mitte,2018,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,1510.0,,,1510.0,1.0
10000.0,Mitte,Mitte,2018,cases,Kieztaten,Neighborhood Crimes,Public Order,14899.0,,,14899.0,2.0
10000.0,Mitte,Mitte,2018,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,5528.0,,,5528.0,1.5
10000.0,Mitte,Mitte,2018,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,775.0,,,775.0,3.5
10000.0,Mitte,Mitte,2018,cases,Raub,Robbery,Violent Crime,733.0,,,733.0,4.0
10000.0,Mitte,Mitte,2018,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,1854.0,,,1854.0,4.5
10000.0,Mitte,Mitte,2018,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,449.0,,,449.0,4.5
10000.0,Mitte,Mitte,2018,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,37802.0,,,37802.0,2.0
10000.0,Mitte,Mitte,2018,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,3654.0,,,3654.0,2.5
10000.0,Mitte,Mitte,2018,cases,Straftaten -insgesamt-,Total Crimes,Overall,85227.0,,,85227.0,1.0
10000.0,Mitte,Mitte,2018,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,465.0,,,465.0,3.0
10000.0,Mitte,Mitte,2018,frequency,Brand- stiftung,Arson,Property Crime,,20.0,,20.0,4.5
10000.0,Mitte,Mitte,2018,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,65.0,,65.0,4.0
10000.0,Mitte,Mitte,2018,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1963.0,,1963.0,3.5
10000.0,Mitte,Mitte,2018,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,1099.0,,1099.0,1.5
10000.0,Mitte,Mitte,2018,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,545.0,,545.0,3.0
10000.0,Mitte,Mitte,2018,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,999.0,,999.0,2.5
10000.0,Mitte,Mitte,2018,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,398.0,,398.0,1.0
10000.0,Mitte,Mitte,2018,frequency,Kieztaten,Neighborhood Crimes,Public Order,,3925.0,,3925.0,2.0
10000.0,Mitte,Mitte,2018,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1456.0,,1456.0,1.5
10000.0,Mitte,Mitte,2018,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,204.0,,204.0,3.5
10000.0,Mitte,Mitte,2018,frequency,Raub,Robbery,Violent Crime,,193.0,,193.0,4.0
10000.0,Mitte,Mitte,2018,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,488.0,,488.0,4.5
10000.0,Mitte,Mitte,2018,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,118.0,,118.0,4.5
10000.0,Mitte,Mitte,2018,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,9958.0,,9958.0,2.0
10000.0,Mitte,Mitte,2018,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,963.0,,963.0,2.5
10000.0,Mitte,Mitte,2018,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,22451.0,,22451.0,1.0
10000.0,Mitte,Mitte,2018,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,122.0,,122.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Brand- stiftung,Arson,Property Crime,74.0,,,74.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,243.0,,,243.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,3060.0,,,3060.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1018.0,,,1018.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,968.0,,,968.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,485.0,,,485.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,575.0,,,575.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Kieztaten,Neighborhood Crimes,Public Order,5881.0,,,5881.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2822.0,,,2822.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,370.0,,,370.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Raub,Robbery,Violent Crime,168.0,,,168.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,573.0,,,573.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,100.0,,,100.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,8456.0,,,8456.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1324.0,,,1324.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Straftaten -insgesamt-,Total Crimes,Overall,23662.0,,,23662.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,557.0,,,557.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Brand- stiftung,Arson,Property Crime,,28.0,,28.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,91.0,,91.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1144.0,,1144.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,381.0,,381.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,362.0,,362.0,3.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,181.0,,181.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,215.0,,215.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2199.0,,2199.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1055.0,,1055.0,1.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,138.0,,138.0,3.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Raub,Robbery,Violent Crime,,63.0,,63.0,4.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,214.0,,214.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,37.0,,37.0,4.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,3162.0,,3162.0,2.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,495.0,,495.0,2.5
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,8847.0,,8847.0,1.0
100000.0,Marzahn-Hellersdorf,Mitte,2018,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,208.0,,208.0,3.0
101001.0,Marzahn Nord,Mitte,2018,cases,Brand- stiftung,Arson,Property Crime,3.0,,,3.0,4.5
101001.0,Marzahn Nord,Mitte,2018,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,19.0,,,19.0,4.0
101001.0,Marzahn Nord,Mitte,2018,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,382.0,,,382.0,3.5
101001.0,Marzahn Nord,Mitte,2018,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,94.0,,,94.0,1.5
101001.0,Marzahn Nord,Mitte,2018,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,76.0,,,76.0,3.0
101001.0,Marzahn Nord,Mitte,2018,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,53.0,,,53.0,2.5
101001.0,Marzahn Nord,Mitte,2018,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,84.0,,,84.0,1.0
101001.0,Marzahn Nord,Mitte,2018,cases,Kieztaten,Neighborhood Crimes,Public Order,648.0,,,648.0,2.0
101001.0,Marzahn Nord,Mitte,2018,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,309.0,,,309.0,1.5
101001.0,Marzahn Nord,Mitte,2018,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,18.0,,,18.0,3.5
101001.0,Marzahn Nord,Mitte,2018,cases,Raub,Robbery,Violent Crime,26.0,,,26.0,4.0
101001.0,Marzahn Nord,Mitte,2018,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,65.0,,,65.0,4.5
101001.0,Marzahn Nord,Mitte,2018,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,20.0,,,20.0,4.5
101001.0,Marzahn Nord,Mitte,2018,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,655.0,,,655.0,2.0
101001.0,Marzahn Nord,Mitte,2018,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,99.0,,,99.0,2.5
101001.0,Marzahn Nord,Mitte,2018,cases,Straftaten -insgesamt-,Total Crimes,Overall,2001.0,,,2001.0,1.0
101001.0,Marzahn Nord,Mitte,2018,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,54.0,,,54.0,3.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Brand- stiftung,Arson,Property Crime,,12.0,,12.0,4.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,79.0,,79.0,4.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1581.0,,1581.0,3.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,389.0,,389.0,1.5
101001.0,Marzahn Nord,Mitte,2018,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,314.0,,314.0,3.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,219.0,,219.0,2.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,348.0,,348.0,1.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2681.0,,2681.0,2.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,1278.0,,1278.0,1.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,74.0,,74.0,3.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Raub,Robbery,Violent Crime,,108.0,,108.0,4.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,269.0,,269.0,4.5
101001.0,Marzahn Nord,Mitte,2018,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,83.0,,83.0,4.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,2710.0,,2710.0,2.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,410.0,,410.0,2.5
101001.0,Marzahn Nord,Mitte,2018,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,8279.0,,8279.0,1.0
101001.0,Marzahn Nord,Mitte,2018,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,223.0,,223.0,3.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Brand- stiftung,Arson,Property Crime,15.0,,,15.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,50.0,,,50.0,4.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,688.0,,,688.0,3.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,98.0,,,98.0,1.5
101002.0,Marzahn Mitte,Mitte,2018,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,195.0,,,195.0,3.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,97.0,,,97.0,2.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,65.0,,,65.0,1.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Kieztaten,Neighborhood Crimes,Public Order,1283.0,,,1283.0,2.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,469.0,,,469.0,1.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,46.0,,,46.0,3.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Raub,Robbery,Violent Crime,39.0,,,39.0,4.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,142.0,,,142.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,22.0,,,22.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1679.0,,,1679.0,2.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,252.0,,,252.0,2.5
101002.0,Marzahn Mitte,Mitte,2018,cases,Straftaten -insgesamt-,Total Crimes,Overall,4589.0,,,4589.0,1.0
101002.0,Marzahn Mitte,Mitte,2018,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,135.0,,,135.0,3.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Brand- stiftung,Arson,Property Crime,,31.0,,31.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,,103.0,,103.0,4.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,,1413.0,,1413.0,3.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,,201.0,,201.0,1.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,,400.0,,400.0,3.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,,199.0,,199.0,2.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,,133.0,,133.0,1.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Kieztaten,Neighborhood Crimes,Public Order,,2635.0,,2635.0,2.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,,963.0,,963.0,1.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,,94.0,,94.0,3.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Raub,Robbery,Violent Crime,,80.0,,80.0,4.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,,292.0,,292.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,,45.0,,45.0,4.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,,3448.0,,3448.0,2.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,,518.0,,518.0,2.5
101002.0,Marzahn Mitte,Mitte,2018,frequency,Straftaten -insgesamt-,Total Crimes,Overall,,9425.0,,9425.0,1.0
101002.0,Marzahn Mitte,Mitte,2018,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,,277.0,,277.0,3.0
101003.0,Marzahn Süd,Mitte,2018,cases,Brand- stiftung,Arson,Property Crime,7.0,,,7.0,4.5
101003.0,Marzahn Süd,Mitte,2018,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,26.0,,,26.0,4.0
101003.0,Marzahn Süd,Mitte,2018,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,324.0,,,324.0,3.5
101003.0,Marzahn Süd,Mitte,2018,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,85.0,,,85.0,1.5
101003.0,Marzahn Süd,Mitte,2018,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,132.0,,,132.0,3.0
101003.0,Marzahn Süd,Mitte,2018,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,57.0,,,57.0,2.5
101003.0,Marzahn Süd,Mitte,2018,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,53.0,,,53.0,1.0
101003.0,Marzahn Süd,Mitte,2018,cases,Kieztaten,Neighborhood Crimes,Public Order,723.0,,,723.0,2.0
101003.0,Marzahn Süd,Mitte,2018,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,349.0,,,349.0,1.5
101003.0,Marzahn Süd,Mitte,2018,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,43.0,,,43.0,3.5
101003.0,Marzahn Süd,Mitte,2018,cases,Raub,Robbery,Violent Crime,16.0,,,16.0,4.0
101003.0,Marzahn Süd,Mitte,2018,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,53.0,,,53.0,4.5
101003.0,Marzahn Süd,Mitte,2018,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,,,8.0,4.5
101003.0,Marzahn Süd,Mitte,2018,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1378.0,,,1378.0,2.0
101003.0,Marzahn Süd,Mitte,2018,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,290.0,,,290.0,2.5
101003.0,Marzahn Süd,Mitte,2018,cases,Straftaten -insgesamt-,Total Crimes,Overall,3877.0,,,3877.0,1.0
101003.0,Marzahn Süd,Mitte,2018,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,143.0,,,143.0,3.0
101003.0,Marzahn Süd,Mitte,2018,frequency,Brand- stiftung,Arson,Property Crime,,18.0,,18.0,4.5
